PhishID,frequency_of_a_tags,frequency_of_alltags,presence_of_iframes,presence_of_popups,right_click_disabling,checking_sfh,request_url,url-of-anchor,links_in_meta_img,Result
7531467,-1,0,1,1,1,-1,-1,-1,1,1
7531461,1,0,1,-1,1,-1,1,-1,0,1
7531164,-1,0,1,1,1,-1,1,-1,1,1
7530981,0,0,1,0,1,-1,1,1,1,1
7530919,-1,0,1,1,1,-1,1,-1,1,1
7530918,-1,0,1,1,1,-1,1,-1,1,1
7530672,-1,0,1,1,1,-1,-1,-1,-1,1
7530402,0,0,1,0,1,-1,1,1,1,1
7530397,0,0,1,1,1,-1,-1,-1,1,1
7529745,-1,0,1,1,1,-1,-1,-1,1,1
7529619,0,0,1,1,1,-1,-1,-1,1,1
7529613,0,0,1,1,1,-1,-1,-1,1,1
7529546,0,0,1,1,1,-1,-1,-1,1,1
7529318,0,0,1,1,1,-1,1,1,1,1
7528458,1,0,1,1,1,-1,1,1,0,1
7528307,0,0,1,1,1,-1,-1,-1,1,1
7528255,0,0,1,1,1,-1,1,1,1,1
7528220,-1,0,1,1,1,-1,-1,-1,1,1
7527901,0,0,1,1,1,-1,-1,-1,1,1
7527898,0,0,1,1,1,-1,-1,-1,1,1
7527891,0,0,1,1,1,-1,-1,-1,1,1
7527831,0,0,1,1,1,-1,-1,0,0,1
7527592,-1,0,1,1,1,-1,1,-1,1,1
7527591,-1,0,1,1,1,-1,1,-1,1,1
7527589,-1,0,1,1,1,-1,1,-1,1,1
7527588,-1,0,1,1,1,-1,1,-1,1,1
7527225,0,0,1,1,1,-1,-1,-1,1,1
7526891,-1,0,1,1,1,-1,-1,-1,0,1
7526837,0,0,1,1,1,-1,-1,-1,1,1
7526634,-1,0,1,1,1,-1,-1,-1,-1,1
7525731,1,0,1,1,1,-1,-1,-1,1,1
7525511,1,0,1,1,1,-1,0,0,1,1
7525068,0,0,1,1,1,-1,-1,-1,-1,1
7524929,-1,0,1,1,1,-1,1,-1,1,1
7524810,1,0,1,1,1,-1,-1,1,1,1
7524625,-1,0,1,1,1,-1,-1,-1,0,1
7524624,-1,0,1,1,1,-1,-1,-1,0,1
7524556,0,0,1,1,1,-1,1,1,1,1
7523569,-1,0,1,1,1,-1,-1,-1,1,1
7523081,0,0,1,1,1,-1,-1,-1,1,1
7522844,1,0,1,1,1,-1,-1,-1,-1,1
7522689,0,0,1,1,1,-1,-1,1,0,1
7522655,0,0,1,1,1,-1,1,1,1,1
7521323,1,0,1,1,1,-1,-1,0,1,1
7520142,0,0,1,1,1,-1,1,1,-1,1
7519851,1,0,1,1,1,-1,-1,1,-1,1
7519473,0,0,1,0,1,-1,1,1,1,1
7518801,0,0,1,1,1,-1,-1,-1,1,1
7518784,-1,0,1,1,1,-1,-1,-1,1,1
7518628,0,0,1,1,1,-1,1,0,0,1
7518098,0,0,1,0,1,-1,1,1,1,1
7518097,0,0,1,0,1,-1,1,1,1,1
7517903,0,0,1,1,1,-1,-1,-1,1,1
7517902,0,0,1,0,1,-1,1,1,1,1
7517899,0,0,1,1,1,-1,-1,-1,1,1
7517879,0,0,1,1,1,-1,-1,-1,1,1
7517876,0,0,1,1,1,-1,-1,-1,1,1
7517867,-1,0,1,1,1,-1,-1,-1,0,1
7517847,0,0,1,1,1,-1,1,-1,-1,1
7517251,0,0,1,1,1,-1,-1,-1,1,1
7517231,-1,0,1,1,1,-1,-1,-1,-1,1
7516540,0,0,1,1,1,-1,-1,1,0,1
7516215,0,0,1,1,1,-1,-1,-1,-1,1
7516214,0,0,1,1,1,-1,-1,-1,-1,1
7516177,0,0,1,1,1,-1,1,-1,1,1
7516176,0,0,1,1,1,-1,-1,-1,1,1
7516149,0,0,1,1,1,-1,-1,-1,1,1
7516144,-1,0,1,0,1,-1,-1,-1,1,1
7515832,0,0,1,1,1,-1,-1,-1,1,1
7515656,-1,0,1,1,1,-1,-1,-1,1,1
7515472,0,0,1,1,1,-1,1,1,0,1
7515147,1,0,1,1,1,-1,1,1,-1,1
7515002,0,0,1,1,1,-1,1,1,1,1
7514063,0,0,1,1,1,-1,-1,-1,1,1
7513968,1,0,1,1,1,-1,1,0,1,1
7513967,-1,0,1,1,1,-1,1,0,-1,1
7513966,0,0,1,1,1,-1,1,0,1,1
7513913,-1,0,1,1,1,-1,-1,-1,-1,1
7513348,-1,0,1,1,1,-1,-1,-1,1,1
7512819,-1,0,1,1,1,-1,-1,-1,1,1
7512208,1,0,1,1,1,-1,1,-1,0,1
7511027,0,0,1,1,1,-1,-1,-1,1,1
7509481,0,0,1,1,1,-1,1,1,0,1
7508514,0,0,1,1,1,-1,-1,-1,1,1
7508503,0,0,1,1,1,-1,-1,-1,1,1
7508412,-1,0,1,1,1,-1,-1,-1,-1,1
7508145,0,0,1,1,1,-1,1,1,1,1
7507456,-1,0,1,1,1,-1,1,-1,-1,1
7507030,1,0,1,1,1,-1,-1,-1,1,1
7507029,1,0,1,1,1,-1,-1,-1,1,1
7506276,-1,0,1,1,1,-1,1,-1,-1,1
7505817,0,0,1,1,1,-1,0,-1,1,1
7505158,0,0,1,1,1,-1,1,1,1,1
7504128,1,0,1,1,1,-1,1,0,0,1
7504127,-1,0,1,1,1,-1,1,0,-1,1
7502653,0,0,1,1,1,1,1,1,1,1
7502374,-1,0,1,1,1,-1,-1,-1,1,1
7501432,0,0,1,1,1,-1,-1,-1,-1,1
7500801,0,0,1,1,1,-1,-1,-1,1,1
7500070,-1,0,1,1,1,-1,1,-1,0,1
7498944,-1,0,1,1,1,-1,-1,-1,0,1
7498128,0,0,1,1,1,-1,-1,1,0,1
7497913,-1,0,1,1,1,-1,-1,-1,1,1
7497878,0,0,1,1,1,-1,1,0,1,1
7496057,-1,0,1,0,1,-1,1,-1,1,1
7495599,0,0,1,1,1,-1,1,1,0,1
7495598,0,0,1,1,1,-1,1,1,0,1
7494630,0,0,1,1,1,-1,-1,-1,0,1
7494506,-1,0,1,1,1,-1,1,-1,0,1
7494421,1,0,1,1,1,-1,1,-1,1,1
7494420,-1,0,1,1,1,-1,1,-1,-1,1
7494360,-1,0,1,1,1,-1,1,1,-1,1
7493415,0,0,1,1,1,-1,1,1,-1,1
7489496,0,0,1,1,1,-1,-1,1,0,1
7489181,0,0,1,1,1,-1,-1,-1,-1,1
7489173,0,0,1,1,1,-1,-1,-1,1,1
7487985,0,0,1,0,1,0,1,1,1,1
7487478,-1,0,1,1,1,-1,-1,-1,1,1
7487009,0,0,1,1,1,-1,1,1,-1,1
7486673,0,0,1,1,1,-1,-1,-1,1,1
7485860,0,0,1,1,1,-1,-1,-1,-1,1
7485692,0,0,1,1,1,-1,1,1,-1,1
7485507,1,0,1,1,1,-1,1,1,0,1
7485467,0,0,1,1,1,-1,-1,-1,1,1
7485153,0,0,1,1,1,-1,-1,-1,1,1
7480541,0,0,1,1,1,-1,1,1,1,1
7479267,0,0,1,1,1,-1,-1,-1,1,1
7479241,-1,0,1,1,1,-1,-1,-1,0,1
7479151,0,0,1,1,1,-1,1,1,1,1
7478424,0,0,1,1,1,-1,1,-1,1,1
7476863,-1,0,1,1,1,-1,-1,-1,-1,1
7476699,1,0,1,1,1,-1,1,1,1,1
7475047,-1,0,1,1,1,-1,-1,-1,-1,1
7474567,0,0,1,1,1,-1,-1,-1,0,1
7474021,0,0,1,1,1,-1,-1,1,-1,1
7472305,-1,0,1,1,1,-1,-1,-1,1,1
7471870,0,0,1,0,1,-1,1,1,1,1
7471854,1,0,1,1,1,-1,1,1,0,1
7470773,0,0,1,1,1,-1,1,1,0,1
7470497,-1,0,1,1,1,-1,-1,0,0,1
7469501,-1,0,1,1,1,-1,1,0,1,1
7469500,-1,0,1,1,1,-1,1,0,1,1
7469497,1,0,1,1,1,-1,1,0,1,1
7469496,-1,0,1,1,1,-1,1,0,1,1
7469345,-1,0,1,1,1,-1,-1,-1,-1,1
7469224,0,0,1,0,1,-1,1,1,1,1
7466304,0,0,1,1,1,-1,-1,-1,1,1
7465680,0,0,1,1,1,-1,0,1,1,1
7465679,0,0,1,1,1,-1,0,1,1,1
7463985,0,0,1,1,1,-1,1,1,0,1
7463709,0,0,1,1,1,-1,-1,-1,0,1
7462568,0,0,1,1,1,-1,-1,-1,-1,1
7462142,0,0,1,0,1,-1,1,1,1,1
7461934,0,0,1,1,1,-1,-1,-1,-1,1
7460001,-1,0,1,1,1,-1,0,-1,1,1
7459772,0,0,1,1,1,-1,-1,-1,0,1
7459770,0,0,1,1,1,-1,-1,-1,0,1
7459718,0,0,1,1,1,-1,-1,-1,0,1
7459203,0,0,1,1,1,-1,1,-1,-1,1
7459202,0,0,1,1,1,-1,1,-1,-1,1
7459054,-1,0,1,1,1,-1,-1,0,0,1
7459038,-1,0,1,1,1,-1,-1,-1,-1,1
7458965,0,0,1,1,1,-1,1,-1,-1,1
7458964,0,0,1,1,1,-1,1,-1,-1,1
7457551,0,0,1,0,1,-1,1,1,1,1
7457488,0,0,1,1,1,-1,-1,-1,0,1
7456822,1,0,1,1,1,-1,0,-1,1,1
7455833,0,0,1,1,1,-1,-1,-1,0,1
7455678,-1,0,1,1,1,-1,-1,-1,0,1
7455650,0,0,1,1,1,-1,1,1,1,1
7454201,0,0,1,1,1,-1,-1,-1,1,1
7454166,0,0,1,1,1,-1,-1,-1,1,1
7453799,-1,0,1,1,1,-1,-1,-1,-1,1
7453325,1,0,1,1,1,-1,-1,1,-1,1
7453324,1,0,1,1,1,-1,-1,1,-1,1
7453322,1,0,1,1,1,-1,-1,1,-1,1
7453321,1,0,1,1,1,-1,-1,1,-1,1
7452718,0,0,1,1,1,-1,1,-1,1,1
7452716,0,0,1,1,1,-1,-1,-1,0,1
7452313,0,0,1,1,1,-1,-1,-1,1,1
7452132,0,0,1,1,1,-1,-1,-1,1,1
7451193,0,0,1,1,1,-1,-1,-1,1,1
7451025,0,0,1,1,1,-1,-1,-1,1,1
7450679,0,0,1,1,1,-1,1,1,0,1
7450429,0,0,1,1,1,-1,-1,-1,1,1
7450049,1,0,1,1,1,-1,-1,0,-1,1
7449896,0,0,1,1,1,-1,0,0,1,1
7448903,0,0,1,1,1,-1,1,0,1,1
7448902,0,0,1,1,1,-1,-1,-1,0,1
7447403,0,0,1,1,1,-1,-1,-1,1,1
7447358,-1,0,1,1,1,-1,-1,-1,1,1
7446297,0,0,1,1,1,-1,-1,-1,1,1
7445627,0,0,1,1,1,-1,-1,-1,1,1
7445507,0,0,1,1,1,-1,-1,-1,1,1
7445468,0,0,1,1,1,-1,-1,-1,1,1
7445439,0,0,1,1,1,-1,-1,-1,1,1
7444719,0,0,1,1,1,-1,-1,-1,1,1
7444152,-1,0,1,1,1,-1,-1,-1,1,1
7443913,0,0,1,1,1,-1,-1,-1,1,1
7442394,0,0,1,1,1,-1,-1,-1,1,1
7441785,0,0,1,0,1,-1,1,-1,-1,1
7441765,0,0,1,1,1,-1,-1,-1,-1,1
7441763,-1,0,1,1,1,-1,-1,-1,-1,1
7441761,0,0,1,1,1,-1,-1,-1,1,1
7441750,1,0,1,1,1,-1,0,1,1,1
7441741,0,0,1,1,1,-1,-1,-1,1,1
7441722,1,0,1,1,1,-1,1,-1,0,1
7441721,-1,0,1,1,1,-1,-1,-1,0,1
7441719,1,0,1,1,1,-1,-1,0,1,1
7441718,1,0,1,1,1,-1,-1,0,1,1
7441603,-1,0,1,1,1,-1,-1,-1,-1,1
7441529,1,0,1,1,1,-1,-1,-1,0,1
7441528,-1,0,1,1,1,-1,-1,-1,0,1
7441504,-1,0,1,1,1,-1,1,-1,1,1
7441490,1,0,1,1,1,-1,1,0,0,1
7441489,1,0,1,1,1,-1,1,0,0,1
7441488,0,0,1,1,1,1,1,1,0,1
7441485,1,0,1,1,1,-1,0,-1,-1,1
7441483,0,0,1,1,1,-1,-1,-1,1,1
7441158,0,0,1,1,1,-1,-1,-1,0,1
7441144,0,0,1,1,1,-1,-1,-1,1,1
7441142,0,0,1,1,1,-1,-1,0,0,1
7441141,0,0,1,1,1,-1,-1,-1,0,1
7441034,0,0,1,1,1,-1,-1,-1,0,1
7441028,0,0,1,1,1,-1,-1,-1,1,1
7441027,0,0,1,1,1,-1,-1,-1,1,1
7441025,1,0,1,1,1,-1,-1,1,0,1
7441024,-1,0,1,1,1,-1,-1,-1,0,1
7441023,0,0,1,0,1,-1,1,1,1,1
7441020,1,0,1,1,1,-1,-1,-1,-1,1
7441017,0,0,1,1,1,-1,1,1,0,1
7441014,0,0,1,1,1,-1,1,1,0,1
7441006,-1,0,1,1,1,-1,-1,-1,0,1
7440997,0,0,1,1,1,-1,-1,0,0,1
7440994,0,0,1,1,1,-1,1,1,1,1
7440985,0,0,1,1,1,-1,-1,-1,1,1
7440953,0,0,1,1,1,-1,-1,-1,1,1
7440952,0,0,1,1,1,-1,1,1,1,1
7440950,0,0,1,1,1,-1,-1,1,0,1
7440946,0,0,1,1,1,-1,1,0,-1,1
7440942,0,0,1,1,1,-1,-1,-1,1,1
7440941,0,0,1,1,1,-1,-1,-1,1,1
7440937,0,0,1,1,1,-1,-1,-1,0,1
7440927,0,0,1,1,1,-1,-1,1,1,1
7440918,0,0,1,1,1,-1,1,1,1,1
7440917,0,0,1,1,1,-1,1,1,1,1
7440914,0,0,1,1,1,-1,-1,1,1,1
7440913,0,0,1,1,1,-1,-1,1,1,1
7440906,0,0,1,1,1,-1,-1,-1,1,1
7440896,0,0,1,1,1,-1,1,1,1,1
7440890,0,0,1,1,1,-1,1,1,0,1
7440853,0,0,1,1,1,-1,-1,-1,1,1
7440778,1,0,1,1,1,-1,1,0,1,1
7440777,1,0,1,1,1,-1,1,0,1,1
7440760,0,0,1,1,1,-1,-1,0,0,1
7440758,1,0,1,1,1,-1,1,-1,-1,1
7440757,0,0,1,1,1,-1,-1,-1,1,1
7440756,0,0,1,1,1,-1,-1,-1,1,1
7440754,1,0,1,1,1,-1,-1,0,-1,1
7440712,-1,0,1,1,1,-1,-1,-1,0,1
7440710,0,0,1,1,1,-1,-1,-1,-1,1
7440709,0,0,1,1,1,-1,-1,-1,-1,1
7433875,0,0,1,1,1,-1,-1,-1,1,1
7433874,0,0,1,1,1,-1,1,1,1,1
7433873,0,0,1,1,1,-1,-1,-1,-1,1
7433872,0,0,1,1,1,-1,1,1,1,1
7433871,0,0,1,1,1,-1,-1,-1,-1,1
7433848,-1,0,1,1,1,-1,-1,-1,-1,1
7433845,0,0,1,1,1,-1,-1,1,1,1
7433844,0,0,1,1,1,-1,1,1,1,1
7433843,0,0,1,1,1,-1,1,1,1,1
7433841,-1,0,1,1,1,-1,-1,-1,0,1
7433839,0,0,1,1,1,-1,-1,0,1,1
7433838,0,0,1,1,1,-1,-1,0,0,1
7433837,0,0,1,1,1,-1,-1,-1,0,1
7433834,-1,0,1,1,1,-1,1,-1,-1,1
7433833,1,0,1,1,1,-1,1,0,1,1
7433827,0,0,1,1,1,-1,-1,1,0,1
7433826,0,0,1,1,1,-1,-1,-1,0,1
7433813,0,0,1,1,1,-1,-1,1,0,1
7433812,0,0,1,1,1,-1,-1,-1,0,1
7433808,0,0,1,1,1,-1,1,1,0,1
7433799,-1,0,1,1,1,-1,-1,-1,-1,1
7433798,-1,0,1,1,1,-1,-1,-1,1,1
7433786,-1,0,1,1,1,-1,-1,-1,0,1
7433785,-1,0,1,1,1,-1,-1,-1,-1,1
7433770,-1,0,1,1,1,-1,1,-1,1,1
7433749,1,0,1,1,1,-1,-1,1,0,1
7433748,1,0,1,1,1,-1,-1,1,0,1
7433746,0,0,1,1,1,-1,-1,-1,1,1
7433742,-1,0,1,1,1,-1,1,1,0,1
7433740,-1,0,1,1,1,-1,1,1,0,1
7433739,-1,0,1,1,1,-1,1,1,0,1
7433737,-1,0,1,1,1,-1,1,1,0,1
7433734,-1,0,1,1,1,-1,1,1,0,1
7433733,-1,0,1,1,1,-1,1,1,0,1
7433732,-1,0,1,1,1,-1,1,1,0,1
7433731,-1,0,1,1,1,-1,1,1,0,1
7433730,1,0,1,1,1,-1,0,0,1,1
7433727,1,0,1,1,1,-1,-1,0,1,1
7433726,-1,0,1,1,1,-1,-1,-1,0,1
7433724,-1,0,1,1,1,-1,-1,-1,0,1
7433723,-1,0,1,1,1,-1,-1,-1,0,1
7433719,0,0,1,1,1,-1,-1,-1,1,1
7433711,-1,0,1,1,1,-1,-1,1,0,1
7433705,0,0,1,1,1,-1,-1,-1,-1,1
7433703,0,0,1,1,1,-1,-1,-1,-1,1
7433702,0,0,1,1,1,-1,-1,-1,-1,1
7433700,0,0,1,1,1,-1,-1,-1,-1,1
7433699,0,0,1,1,1,-1,-1,-1,-1,1
7433697,0,0,1,1,1,-1,-1,-1,-1,1
7433696,0,0,1,1,1,-1,-1,-1,-1,1
7433693,0,0,1,1,1,-1,-1,-1,-1,1
7433691,0,0,1,1,1,-1,-1,-1,-1,1
7433690,0,0,1,1,1,-1,-1,-1,-1,1
7433642,0,0,1,1,1,-1,1,-1,-1,1
7433635,0,0,1,1,1,-1,1,-1,-1,1
7433601,1,0,1,1,1,-1,-1,0,0,1
7433600,1,0,1,1,1,-1,-1,0,0,1
7433599,-1,0,1,1,1,-1,1,1,0,1
7433597,-1,0,1,1,1,-1,1,1,0,1
7433578,0,0,1,1,1,-1,-1,-1,1,1
7433577,0,0,1,1,1,-1,-1,-1,0,1
7433567,-1,0,1,1,1,-1,-1,-1,1,1
7433565,-1,0,1,1,1,-1,-1,-1,1,1
7433538,0,0,1,1,1,-1,-1,-1,1,1
7433537,0,0,1,1,1,-1,-1,-1,1,1
7433536,1,0,1,1,1,-1,1,1,1,1
7433535,1,0,1,1,1,-1,1,1,1,1
7433513,-1,0,1,1,1,-1,-1,1,-1,1
7433505,-1,0,1,1,1,-1,1,-1,0,1
7433489,-1,0,1,1,1,-1,-1,-1,-1,1
7433483,0,0,1,1,1,-1,1,-1,0,1
7433479,0,0,1,1,1,-1,1,-1,0,1
7433478,0,0,1,1,1,-1,1,-1,0,1
7433466,0,0,1,1,1,-1,-1,-1,-1,1
7433453,-1,0,1,1,1,-1,1,-1,0,1
7433449,-1,0,1,1,1,-1,1,-1,0,1
7433446,1,0,1,1,1,-1,1,1,1,1
7433445,-1,0,1,1,1,-1,-1,-1,-1,1
7433444,1,0,1,1,1,-1,-1,1,1,1
7433443,-1,0,1,1,1,-1,-1,-1,-1,1
7433442,0,0,1,1,1,-1,1,1,1,1
7433441,0,0,1,1,1,-1,1,1,1,1
7433440,0,0,1,1,1,-1,1,-1,-1,1
7433437,0,0,1,1,1,-1,1,-1,-1,1
7433434,0,0,1,1,1,-1,1,-1,-1,1
7433428,-1,0,1,1,1,-1,-1,-1,0,1
7433427,-1,0,1,1,1,-1,-1,-1,0,1
7433418,0,0,1,1,1,-1,1,-1,-1,1
7433417,0,0,1,1,1,-1,1,-1,-1,1
7433411,1,0,1,1,1,-1,1,1,1,1
7433403,-1,0,1,1,1,-1,-1,-1,0,1
7433399,-1,0,1,1,1,-1,-1,-1,0,1
7433396,1,0,1,1,1,-1,-1,1,1,1
7433395,1,0,1,1,1,-1,-1,1,1,1
7433386,1,0,1,1,1,-1,0,1,1,1
7433385,1,0,1,1,1,-1,0,1,1,1
7433365,0,0,1,1,1,-1,1,1,0,1
7433361,-1,0,1,1,1,-1,-1,-1,1,1
7433360,0,0,1,1,1,-1,-1,-1,-1,1
7433354,0,0,1,1,1,-1,1,1,-1,1
7433353,-1,0,1,1,1,-1,-1,-1,-1,1
7433352,-1,0,1,1,1,-1,-1,-1,-1,1
7433347,-1,0,1,1,1,-1,-1,-1,0,1
7433346,-1,0,1,1,1,-1,-1,-1,-1,1
7433341,0,0,1,1,1,-1,-1,-1,0,1
7433340,0,0,1,1,1,-1,1,1,-1,1
7433320,0,0,1,1,1,-1,1,1,1,1
7433319,0,0,1,1,1,-1,1,1,1,1
7433307,0,0,1,1,1,-1,-1,0,0,1
7433306,0,0,1,1,1,-1,-1,-1,-1,1
7433302,-1,0,1,1,1,-1,1,-1,0,1
7433290,0,0,1,0,1,-1,1,1,1,1
7433289,0,0,1,0,1,-1,1,1,1,1
7433285,0,0,1,0,1,-1,1,1,1,1
7433284,0,0,1,0,1,-1,1,1,1,1
7433272,0,0,1,1,1,-1,0,1,1,1
7433253,0,0,1,1,1,-1,0,0,1,1
7433250,0,0,1,1,1,-1,-1,-1,-1,1
7433247,0,0,1,1,1,-1,-1,-1,-1,1
7433244,0,0,1,1,1,-1,-1,-1,-1,1
7433239,0,0,1,1,1,-1,0,0,1,1
7433238,0,0,1,1,1,-1,-1,-1,-1,1
7433237,0,0,1,1,1,-1,-1,-1,-1,1
7433233,0,0,1,1,1,-1,1,0,1,1
7433232,0,0,1,1,1,-1,-1,-1,-1,1
7433231,0,0,1,1,1,-1,0,0,1,1
7433227,0,0,1,1,1,-1,-1,-1,-1,1
7433225,0,0,1,1,1,-1,1,0,1,1
7433224,0,0,1,1,1,-1,0,0,1,1
7433220,0,0,1,1,1,-1,-1,-1,-1,1
7433219,0,0,1,1,1,-1,0,0,1,1
7433215,0,0,1,1,1,-1,-1,-1,-1,1
7433214,0,0,1,1,1,-1,0,0,1,1
7433213,0,0,1,1,1,-1,-1,-1,-1,1
7433210,0,0,1,1,1,-1,0,0,1,1
7433207,0,0,1,1,1,-1,-1,-1,-1,1
7433206,0,0,1,1,1,-1,-1,-1,-1,1
7433190,0,0,1,1,1,-1,1,0,1,1
7433189,-1,0,1,0,1,-1,-1,-1,1,1
7433188,0,0,1,1,1,-1,1,-1,-1,1
7433118,0,0,1,1,1,-1,1,-1,-1,1
7432759,0,0,1,1,1,-1,1,1,-1,1
7431877,0,0,1,1,1,-1,-1,-1,1,1
7431874,0,0,1,1,1,-1,1,1,-1,1
7431873,0,0,1,1,1,-1,1,1,-1,1
7431872,1,0,1,1,1,-1,-1,0,0,1
7431817,0,0,1,1,1,-1,1,1,0,1
7431816,-1,0,1,0,1,-1,-1,-1,-1,1
7431785,0,0,1,1,1,1,1,1,1,1
7431774,0,0,1,1,1,-1,-1,-1,0,1
7431771,-1,0,1,1,1,-1,-1,1,-1,1
7431769,1,0,1,1,1,-1,0,1,1,1
7431768,1,0,1,1,1,-1,0,1,1,1
7431766,-1,0,1,1,1,-1,1,0,1,1
7431757,0,0,1,0,1,-1,-1,1,1,1
7431756,-1,0,1,1,1,-1,-1,-1,0,1
7431755,0,0,1,1,1,-1,-1,-1,-1,1
7431754,0,0,1,1,1,-1,-1,1,1,1
7431752,0,0,1,1,1,-1,-1,0,1,1
7431751,0,0,1,1,1,-1,-1,1,1,1
7431429,0,0,1,1,1,-1,1,1,1,1
7431421,1,0,1,1,1,-1,1,1,1,1
7431405,0,0,1,1,1,-1,-1,-1,1,1
7431392,-1,0,1,1,1,-1,-1,-1,-1,1
7431379,0,0,1,1,1,-1,-1,-1,0,1
7431378,-1,0,1,1,1,-1,-1,-1,0,1
7431377,-1,0,1,1,1,-1,-1,-1,-1,1
7431375,0,0,1,1,1,-1,-1,0,0,1
7431372,1,0,1,1,1,-1,-1,1,0,1
7431371,-1,0,1,1,1,-1,-1,-1,-1,1
7431353,1,0,1,1,1,-1,1,1,0,1
7431352,-1,0,1,1,1,-1,-1,-1,-1,1
7431351,-1,0,1,1,1,-1,1,-1,0,1
7431347,1,0,1,0,1,-1,-1,-1,0,1
7431334,-1,0,1,1,1,-1,-1,-1,0,1
7431325,-1,0,1,0,1,-1,-1,-1,-1,1
7431319,-1,0,1,1,1,-1,-1,-1,0,1
7431306,-1,0,1,1,1,-1,-1,-1,-1,1
7431284,-1,0,1,1,1,-1,-1,-1,0,1
7431283,-1,0,1,1,1,-1,-1,-1,-1,1
7431276,-1,0,1,1,1,-1,1,1,-1,1
7431275,0,0,1,1,1,-1,-1,-1,0,1
7431274,0,0,1,1,1,-1,-1,0,-1,1
7431265,-1,0,1,1,1,-1,1,-1,-1,1
7431250,0,0,1,1,1,-1,-1,-1,0,1
7431249,0,0,1,1,1,-1,-1,-1,0,1
7431248,-1,0,1,0,1,-1,-1,-1,1,1
7431244,0,0,1,1,1,-1,1,-1,-1,1
7431237,0,0,1,1,1,-1,1,-1,-1,1
7431230,-1,0,1,1,1,-1,-1,-1,0,1
7431229,-1,0,1,1,1,-1,-1,-1,-1,1
7431225,-1,0,1,1,1,-1,1,0,0,1
7431202,-1,0,1,1,1,-1,-1,-1,0,1
7431201,-1,0,1,1,1,-1,-1,-1,-1,1
7431200,-1,0,1,0,1,-1,-1,-1,-1,1
7431194,-1,0,1,1,1,-1,-1,-1,0,1
7431193,1,0,1,1,1,-1,-1,-1,-1,1
7431169,-1,0,1,1,1,-1,-1,-1,1,1
7431166,0,0,1,0,1,-1,-1,1,1,1
7431139,0,0,1,1,1,-1,-1,-1,0,1
7430930,0,0,1,1,1,-1,1,1,0,1
7430697,1,0,1,1,1,-1,1,-1,0,1
7430696,1,0,1,1,1,-1,1,-1,0,1
7430276,-1,0,1,1,1,-1,-1,-1,1,1
7430263,0,0,1,1,1,-1,0,1,1,1
7430244,1,0,1,1,1,-1,0,1,1,1
7430243,0,0,1,1,1,-1,0,1,1,1
7430241,-1,0,1,1,1,-1,-1,-1,1,1
7430240,-1,0,1,1,1,-1,-1,-1,-1,1
7430231,-1,0,1,1,1,-1,-1,-1,1,1
7430224,0,0,1,1,1,-1,1,-1,1,1
7430211,1,0,1,1,1,-1,0,-1,-1,1
7430210,-1,0,1,1,1,-1,0,-1,-1,1
7430180,0,0,1,1,1,-1,-1,1,0,1
7430112,0,0,1,1,1,-1,-1,0,1,1
7430105,-1,0,1,1,1,-1,-1,1,-1,1
7429885,0,0,1,1,1,-1,-1,0,0,1
7429878,-1,0,1,1,1,-1,-1,-1,-1,1
7429877,0,0,1,1,1,-1,-1,-1,1,1
7429870,0,0,1,1,1,-1,-1,1,1,1
7429869,-1,-1,1,1,1,-1,-1,-1,-1,1
7429801,0,0,1,1,1,1,1,1,1,1
7429800,0,0,1,1,1,1,1,1,1,1
7429560,0,0,1,0,1,-1,-1,1,1,1
7429559,0,0,1,1,1,-1,-1,0,0,1
7429558,0,0,1,1,1,-1,-1,-1,-1,1
7429557,0,0,1,1,1,-1,-1,0,0,1
7429556,0,0,1,1,1,-1,-1,-1,-1,1
7429549,0,0,1,1,1,-1,-1,0,0,1
7429548,0,0,1,1,1,-1,-1,-1,0,1
7429499,0,0,1,1,1,-1,0,1,0,1
7429497,0,0,1,1,1,-1,-1,-1,0,1
7429491,0,0,1,1,1,-1,1,1,0,1
7429480,0,0,1,1,1,-1,-1,-1,-1,1
7429478,0,0,1,1,1,-1,-1,-1,-1,1
7429474,0,0,1,1,1,-1,-1,-1,-1,1
7429472,0,0,1,1,1,-1,-1,-1,-1,1
7429467,0,0,1,1,1,-1,-1,0,-1,1
7429464,0,0,1,1,1,-1,-1,-1,1,1
7429461,0,0,1,1,1,-1,-1,-1,1,1
7429458,0,0,1,1,1,-1,-1,-1,1,1
7429420,0,0,1,1,1,-1,-1,-1,-1,1
7429410,0,0,1,1,1,-1,-1,-1,-1,1
7429402,0,0,1,1,1,-1,-1,1,1,1
7429400,-1,0,1,1,1,-1,-1,-1,1,1
7429393,0,0,1,1,1,-1,1,1,0,1
7429284,1,0,1,1,1,-1,-1,0,0,1
7429283,-1,0,1,1,1,-1,-1,-1,0,1
7429276,-1,0,1,1,1,-1,-1,-1,0,1
7429273,-1,0,1,1,1,-1,-1,-1,0,1
7429272,-1,0,1,1,1,-1,-1,-1,0,1
7429270,-1,0,1,1,1,-1,-1,-1,0,1
7429267,-1,0,1,1,1,-1,-1,-1,0,1
7429263,-1,0,1,1,1,-1,-1,-1,0,1
7429258,0,0,1,1,1,-1,-1,-1,1,1
7429257,0,0,1,1,1,-1,-1,-1,1,1
7429256,-1,0,1,1,1,-1,-1,-1,0,1
