PhishID,frequency_of_a_tags,frequency_of_alltags,presence_of_iframes,presence_of_popups,right_click_disabling,checking_sfh,request_url,url-of-anchor,links_in_meta_img,Result
4913676,1,1,1,1,1,-1,1,1,1,1
4913675,1,1,1,1,1,-1,1,1,1,1
4913657,1,1,1,1,1,-1,1,-1,1,1
4913515,-1,0,1,1,1,-1,-1,-1,0,1
4913514,-1,0,1,1,1,-1,1,1,0,1
4913477,1,1,1,1,1,-1,1,1,0,1
4913473,1,1,1,1,1,-1,1,1,0,1
4913472,-1,1,1,1,1,-1,1,1,-1,1
4910331,-1,1,1,1,1,-1,1,-1,-1,1
4910264,-1,1,1,1,1,-1,1,1,-1,1
4910262,1,0,1,1,1,-1,0,1,1,1
4910261,-1,0,1,1,1,-1,-1,-1,-1,1
4909872,-1,0,1,1,1,-1,-1,-1,1,1
4909867,1,1,1,1,1,-1,-1,-1,1,1
4909702,1,1,1,1,1,-1,1,1,0,1
4909487,1,0,1,1,1,-1,0,0,1,1
4909422,1,1,1,1,1,-1,1,-1,1,1
4909335,1,1,1,1,1,-1,1,1,1,1
4909270,1,1,1,1,1,-1,1,1,1,1
4909269,1,1,1,1,1,-1,1,1,1,1
4908969,1,1,1,1,1,1,1,1,1,1
4908757,1,1,1,1,1,-1,-1,-1,1,1
4908699,-1,0,1,1,1,-1,-1,-1,0,1
4908659,1,1,1,1,1,-1,1,-1,1,1
4908606,1,1,1,1,1,1,1,1,0,1
4908438,-1,0,1,1,1,-1,0,1,-1,1
4908436,1,0,1,1,1,-1,0,1,1,1
4908407,1,0,1,1,1,-1,-1,1,0,1
4908226,-1,0,1,1,1,-1,-1,-1,1,1
4908091,1,0,1,1,1,-1,-1,0,1,1
4907812,-1,1,1,1,1,-1,-1,-1,0,1
4907807,-1,1,1,1,1,-1,-1,-1,-1,1
4907713,-1,1,1,1,1,-1,-1,-1,0,1
4907711,1,0,1,1,1,-1,1,0,1,1
4907628,-1,1,1,1,1,-1,-1,-1,-1,1
4904929,1,1,1,1,1,-1,1,-1,1,1
4904806,-1,1,1,1,1,-1,1,0,1,1
4904577,1,1,1,1,1,-1,1,-1,1,1
4904481,-1,1,1,1,1,-1,1,0,1,1
4904374,1,1,1,1,1,-1,1,-1,1,1
4904171,1,0,1,1,1,-1,-1,-1,1,1
4904065,-1,1,1,1,1,-1,1,-1,1,1
4904063,-1,1,1,1,1,-1,1,-1,1,1
4903714,1,1,1,1,1,1,1,1,-1,1
4903496,1,1,1,1,1,-1,1,-1,1,1
4903463,1,1,1,1,1,-1,1,-1,1,1
4903370,1,1,1,1,1,-1,1,0,1,1
4903281,1,1,1,1,1,-1,1,-1,1,1
4903024,1,1,1,1,1,-1,1,1,-1,1
4903014,1,0,1,1,1,-1,1,0,1,1
4902864,-1,1,1,1,1,-1,-1,-1,-1,1
4902559,-1,0,1,1,1,-1,1,0,1,1
4902550,1,1,1,1,1,-1,1,-1,1,1
4902482,-1,1,1,1,1,-1,-1,-1,-1,1
4902480,-1,1,1,1,1,-1,-1,-1,-1,1
4901415,1,0,1,1,1,-1,-1,-1,1,1
4901337,-1,0,1,1,1,-1,-1,-1,-1,1
4901117,-1,0,1,1,1,-1,-1,-1,0,1
4897935,-1,1,1,1,1,-1,1,0,1,1
4897932,-1,1,1,1,1,-1,-1,1,-1,1
4897812,-1,0,1,1,1,-1,-1,-1,-1,1
4897790,-1,1,1,1,1,-1,1,-1,1,1
4897789,-1,1,1,1,1,-1,1,-1,1,1
4897672,1,1,1,1,1,-1,0,0,1,1
4897221,-1,0,1,1,1,-1,-1,-1,0,1
4896571,1,1,1,1,1,1,1,1,-1,1
4896549,-1,1,1,1,1,-1,1,-1,1,1
4896548,-1,1,1,1,1,-1,1,-1,1,1
4896534,1,0,1,1,1,-1,-1,1,0,1
4896143,1,1,1,1,1,-1,1,-1,1,1
4896125,1,1,1,1,1,-1,-1,-1,0,1
4896076,-1,0,1,1,1,-1,-1,1,-1,1
4896064,1,1,1,1,1,1,1,1,1,1
4895942,1,1,1,1,1,-1,1,-1,1,1
4895909,-1,1,1,1,1,-1,-1,-1,-1,1
4895671,-1,1,1,1,1,-1,1,-1,0,1
4895035,-1,1,1,1,1,-1,1,0,1,1
4894964,1,1,1,1,1,-1,-1,1,0,1
4894285,-1,1,1,1,1,-1,1,-1,1,1
4894060,1,1,1,1,1,1,1,1,-1,1
4893243,-1,1,1,1,1,-1,1,0,1,1
4893242,1,1,1,1,1,-1,1,1,1,1
4893232,1,1,1,1,1,1,1,1,1,1
4893228,-1,1,1,1,1,-1,1,-1,0,1
4893079,-1,1,1,1,1,-1,1,-1,0,1
4893074,1,1,1,1,1,-1,1,1,1,1
4892584,-1,0,1,1,1,-1,-1,-1,1,1
4892135,-1,1,1,1,1,-1,1,0,0,1
4892101,1,1,1,1,1,-1,1,-1,1,1
4891650,1,1,1,1,1,-1,-1,0,0,1
4891649,1,1,1,1,1,-1,-1,0,0,1
4891571,1,0,1,1,1,-1,1,0,1,1
4891393,1,1,1,1,1,-1,1,1,-1,1
4891392,1,1,1,1,1,-1,1,1,-1,1
4890778,-1,0,1,1,1,-1,-1,-1,-1,1
4890772,-1,0,1,1,1,-1,-1,1,1,1
4890771,-1,0,1,1,1,-1,-1,1,1,1
4888903,-1,0,1,1,1,-1,-1,-1,-1,1
4888902,-1,0,1,1,1,-1,-1,-1,-1,1
4888354,1,0,1,1,1,-1,-1,-1,1,1
4887721,1,1,1,1,1,-1,1,1,1,1
4887399,-1,0,1,1,1,-1,-1,-1,-1,1
4887194,1,1,1,1,1,-1,1,1,0,1
4886793,-1,0,1,1,1,-1,-1,-1,0,1
4886732,1,1,1,1,1,-1,1,-1,1,1
4886504,1,1,1,1,1,-1,1,1,1,1
4885679,1,1,1,1,1,-1,-1,-1,1,1
4885671,1,1,1,1,1,-1,1,1,1,1
4885402,-1,1,1,1,1,-1,1,-1,1,1
4883978,-1,1,1,1,1,-1,1,1,1,1
4883631,1,1,1,1,1,-1,1,1,1,1
4883601,1,1,1,1,1,1,1,1,-1,1
4883364,-1,1,1,1,1,-1,-1,-1,-1,1
4882362,-1,0,1,1,1,-1,-1,-1,-1,1
4882350,1,1,1,1,1,-1,1,1,1,1
4882217,1,1,1,1,1,-1,-1,-1,-1,1
4882172,1,0,1,1,1,-1,1,-1,1,1
4882362,-1,0,1,1,1,-1,-1,-1,-1,1
4882350,1,1,1,1,1,-1,1,1,1,1
4882217,1,1,1,1,1,-1,-1,-1,-1,1
4882172,1,0,1,1,1,-1,1,-1,1,1
4882046,-1,0,1,1,1,-1,-1,-1,-1,1
4881965,1,1,1,1,1,-1,-1,1,1,1
4866868,1,1,1,1,1,-1,1,1,0,1
4866776,1,1,1,1,1,-1,1,1,1,1
4866226,-1,1,1,1,1,-1,1,-1,0,1
4866181,1,1,1,1,1,-1,1,1,1,1
4866124,-1,1,1,1,1,-1,1,0,1,1
4865778,1,1,1,1,1,-1,-1,-1,0,1
4865777,1,1,1,1,1,-1,1,-1,0,1
4865665,1,0,1,1,1,-1,0,1,1,1
4865662,-1,1,1,1,1,-1,-1,-1,0,1
4865062,1,1,1,1,1,-1,1,-1,1,1
4864789,-1,1,1,1,1,-1,1,-1,0,1
4864550,1,0,1,1,1,-1,1,0,1,1
4863796,1,1,1,1,1,1,1,1,-1,1
4863417,1,1,1,1,1,-1,1,-1,1,1
4863416,1,1,1,1,1,-1,1,-1,1,1
4863294,1,1,1,1,1,1,1,1,1,1
4863292,-1,0,1,1,1,-1,1,0,-1,1
4862769,-1,1,1,1,1,-1,-1,-1,-1,1
4862714,1,1,1,1,1,-1,1,1,-1,1
4862105,1,1,1,1,1,-1,1,-1,-1,1
4861817,1,0,1,1,1,-1,-1,-1,1,1
4861282,-1,1,1,1,1,-1,1,-1,-1,1
4860609,-1,0,1,1,1,-1,0,-1,1,1
4860584,-1,1,1,1,1,-1,1,1,1,1
4860534,1,1,1,1,1,1,1,1,1,1
4860323,1,0,1,1,1,-1,1,1,1,1
4860060,1,1,1,1,1,-1,1,1,1,1
4859709,1,1,1,1,1,-1,-1,-1,1,1
4859562,1,1,1,1,1,-1,1,-1,-1,1
4859425,-1,1,1,1,1,-1,1,-1,0,1
4859206,-1,1,1,1,1,-1,1,-1,0,1
4858817,1,1,1,1,1,-1,-1,-1,0,1
4858816,-1,1,1,1,1,-1,-1,-1,0,1
4858347,1,1,1,1,1,-1,1,1,1,1
4857302,-1,1,1,1,1,-1,1,1,1,1
4857172,-1,1,1,1,1,-1,-1,-1,-1,1
4857105,-1,0,1,1,1,-1,-1,-1,0,1
4856992,1,1,1,1,1,-1,1,1,0,1
4856991,1,0,1,1,1,-1,-1,1,1,1
4856601,1,1,1,1,1,-1,1,1,1,1
4854780,-1,0,1,1,1,-1,-1,-1,1,1
4854619,1,1,1,1,1,1,1,1,1,1
4853931,-1,0,1,1,1,-1,-1,-1,1,1
4853894,1,0,1,1,1,-1,1,1,1,1
4853753,1,1,1,1,1,-1,1,-1,1,1
4853256,-1,1,1,1,1,-1,1,-1,0,1
4853174,-1,0,1,1,1,-1,-1,-1,-1,1
4853172,1,1,1,1,1,-1,-1,-1,-1,1
4853094,1,0,1,1,1,-1,-1,0,1,1
4852922,1,1,1,1,1,-1,1,-1,0,1
4850618,1,1,1,1,1,-1,1,-1,1,1
4850284,-1,0,1,1,1,-1,0,-1,1,1
4850259,1,1,1,1,1,-1,1,1,0,1
4850149,-1,0,1,1,1,-1,-1,-1,1,1
4849431,1,0,1,1,1,-1,-1,-1,1,1
4849394,-1,0,1,1,1,-1,-1,-1,0,1
4849263,-1,1,1,1,1,-1,1,-1,-1,1
4849154,-1,0,1,1,1,-1,-1,-1,-1,1
4849153,-1,0,1,1,1,-1,-1,-1,-1,1
4848856,-1,1,1,1,1,-1,1,-1,1,1
4848777,1,1,1,1,1,1,1,1,0,1
4848735,-1,1,1,1,1,-1,-1,-1,-1,1
4848501,-1,0,1,1,1,-1,1,-1,1,1
4848170,1,0,1,1,1,-1,-1,-1,0,1
4847535,1,1,1,1,1,-1,1,-1,1,1
4847019,1,1,1,1,1,1,1,1,0,1
4847015,1,0,1,1,1,-1,1,-1,-1,1
4846799,1,1,1,1,1,-1,0,1,1,1
4846730,1,0,1,1,1,-1,-1,-1,0,1
4846357,-1,0,1,1,1,-1,-1,-1,0,1
4846206,1,1,1,1,1,-1,1,-1,1,1
4845359,1,1,1,1,1,-1,1,1,0,1
4845336,-1,1,1,1,1,-1,-1,-1,-1,1
4845057,-1,1,1,1,1,-1,1,0,-1,1
4844950,-1,1,1,1,1,-1,-1,-1,0,1
4844868,1,1,1,1,1,-1,1,1,1,1
4844867,1,1,1,1,1,-1,1,1,1,1
4844381,-1,0,1,1,1,-1,-1,-1,0,1
4844289,1,1,1,1,1,-1,-1,-1,1,1
4844212,1,1,1,1,1,-1,1,-1,1,1
4844046,1,1,1,1,1,-1,1,1,1,1
4843734,1,1,1,1,1,-1,1,1,1,1
8239000,-1,0,1,1,1,-1,-1,-1,1,1
8236235,1,0,1,1,1,-1,-1,-1,1,1
8236181,-1,0,1,1,1,-1,-1,-1,1,1
8229529,1,1,1,1,1,1,1,1,1,1
8225101,-1,0,1,1,1,-1,-1,-1,-1,1
8224545,-1,1,1,1,1,-1,1,0,1,1
8221338,-1,0,1,1,1,-1,-1,-1,1,1
8220780,-1,0,1,1,1,-1,-1,-1,1,1
8220686,1,0,1,1,1,-1,-1,-1,1,1
8220391,-1,1,1,1,1,-1,-1,0,0,1
8241136,-1,0,1,1,1,-1,-1,-1,0,1
8239000,-1,0,1,1,1,-1,-1,-1,1,1
8236235,1,0,1,1,1,-1,-1,-1,1,1
8236181,-1,0,1,1,1,-1,-1,-1,1,1
8229529,1,1,1,1,1,1,1,1,1,1
8227822,-1,1,1,1,1,-1,1,-1,-1,1
8226841,1,1,1,1,1,-1,1,-1,-1,1
8226742,1,1,1,1,1,-1,1,1,0,1
8226671,-1,1,1,1,1,-1,-1,-1,-1,1
8226543,1,1,1,1,1,-1,1,1,0,1
8226338,1,1,1,1,1,1,-1,1,1,1
8226337,1,1,1,1,1,1,-1,1,1,1
8224545,-1,1,1,1,1,-1,1,0,1,1
8221338,-1,0,1,1,1,-1,-1,-1,1,1
8220780,-1,0,1,1,1,-1,-1,-1,1,1
8220686,1,0,1,1,1,-1,-1,-1,1,1
8220391,-1,1,1,1,1,-1,-1,0,0,1
8220112,-1,1,1,1,1,-1,-1,-1,-1,1
8220073,-1,0,1,1,1,-1,-1,-1,1,1
8219923,-1,1,1,1,1,-1,1,-1,-1,1
8218802,1,0,1,1,1,-1,0,-1,1,1
8218694,-1,1,1,1,1,-1,1,0,-1,1
8218656,1,1,1,1,1,-1,1,1,0,1
8210845,1,0,1,1,1,-1,1,-1,1,1
8210844,1,0,1,1,1,-1,1,-1,1,1
8202280,1,0,1,1,1,-1,-1,0,1,1
8193253,1,1,1,1,1,-1,-1,-1,1,1
8193132,1,1,1,1,1,-1,-1,1,-1,1
8183182,-1,0,1,1,1,-1,-1,-1,0,1
8183180,-1,0,1,1,1,-1,-1,-1,0,1
8181738,-1,0,1,1,1,-1,1,0,1,1
8178135,1,1,1,1,1,-1,1,1,1,1
8176105,1,0,1,1,1,-1,-1,-1,0,1
8172043,1,1,1,1,1,-1,1,0,1,1
8172024,1,1,1,1,1,-1,1,0,1,1
8172018,1,1,1,1,1,-1,1,0,1,1
8172017,1,1,1,1,1,-1,1,0,1,1
8169364,-1,1,1,1,1,-1,1,-1,-1,1
8167606,1,0,1,1,1,-1,-1,-1,1,1
8167605,1,0,1,1,1,-1,-1,-1,1,1
8166574,-1,1,1,1,1,-1,1,-1,1,1
8165181,1,1,1,1,1,-1,1,1,0,1
8165180,1,1,1,1,1,-1,1,1,0,1
8165179,1,1,1,1,1,-1,1,1,0,1
8163193,-1,1,1,1,1,-1,1,-1,1,1
8162191,1,1,1,1,1,-1,1,-1,1,1
8161368,1,0,1,1,1,-1,0,0,1,1
8160017,-1,0,1,1,1,-1,-1,-1,1,1
8158196,-1,1,1,1,1,-1,-1,-1,-1,1
8156856,1,0,1,1,1,-1,-1,-1,-1,1
8156512,-1,1,1,1,1,-1,-1,-1,0,1
8156506,1,1,1,1,1,-1,1,0,1,1
8156398,1,0,1,1,1,-1,-1,-1,1,1
8153634,-1,0,1,1,1,-1,-1,-1,1,1
8152643,1,1,1,1,1,-1,1,1,1,1
8152599,1,0,1,1,1,-1,-1,-1,1,1
8152474,1,0,1,1,1,-1,0,1,0,1
8149967,-1,1,1,1,1,-1,-1,-1,1,1
8149964,-1,1,1,1,1,-1,-1,-1,1,1
8144387,1,1,1,1,1,1,1,1,1,1
8140977,-1,1,1,1,1,-1,-1,-1,1,1
8140976,-1,1,1,1,1,-1,-1,-1,1,1
8139733,1,1,1,1,1,-1,1,1,-1,1
8138430,1,1,1,1,1,-1,1,1,1,1
8137143,1,1,1,1,1,-1,1,-1,1,1
8124571,1,1,1,1,1,-1,1,1,-1,1
8124570,1,1,1,1,1,-1,1,1,-1,1
8117386,1,1,1,1,1,-1,1,-1,1,1
8117385,1,1,1,1,1,-1,1,1,-1,1
8116251,1,0,1,1,1,-1,-1,-1,1,1
8113376,-1,1,1,1,1,-1,-1,-1,1,1
8109550,1,1,1,1,1,-1,1,1,1,1
8109549,1,1,1,1,1,-1,1,1,0,1
8109377,-1,0,1,1,1,-1,-1,-1,0,1
8108221,1,1,1,1,1,-1,1,1,1,1
8104218,-1,0,1,1,1,-1,-1,-1,1,1
8103016,1,1,1,1,1,-1,1,1,-1,1
8102985,-1,0,1,1,1,-1,-1,-1,1,1
8101761,-1,1,1,1,1,-1,-1,-1,1,1
8099745,-1,1,1,1,1,-1,-1,-1,1,1
8099197,-1,0,1,1,1,-1,-1,-1,1,1
8098907,1,1,1,1,1,-1,1,1,-1,1
8096513,1,1,1,1,1,-1,-1,-1,0,1
8096005,1,1,1,1,1,-1,-1,1,-1,1
8096004,-1,0,1,1,1,-1,-1,-1,-1,1
8095089,1,1,1,1,1,-1,1,1,0,1
8094893,1,1,1,1,1,-1,1,1,1,1
8094224,1,0,1,1,1,-1,-1,-1,1,1
8094223,1,0,1,1,1,-1,-1,-1,1,1
8094222,-1,0,1,1,1,-1,-1,-1,1,1
8094223,1,0,1,1,1,-1,-1,-1,1,1
8094222,-1,0,1,1,1,-1,-1,-1,1,1
8094221,-1,0,1,1,1,-1,-1,-1,1,1
8094220,-1,0,1,1,1,-1,-1,-1,1,1
8094219,-1,0,1,1,1,-1,-1,-1,1,1
8094103,-1,0,1,1,1,-1,-1,-1,1,1
8094055,-1,0,1,1,1,-1,0,-1,1,1
8093849,1,1,1,1,1,1,1,1,1,1
8093172,1,0,1,1,1,1,-1,-1,1,1
8093171,1,0,1,1,1,1,-1,-1,1,1
8091423,1,1,1,1,1,-1,-1,1,-1,1
8089920,1,1,1,1,1,1,1,1,-1,1
8088092,-1,0,1,1,1,-1,-1,-1,1,1
8088008,-1,1,1,1,1,-1,-1,-1,1,1
8087352,1,0,1,1,1,-1,-1,-1,0,1
8081719,1,1,1,1,1,1,1,1,-1,1
8079397,1,1,1,1,1,-1,1,1,0,1
8079396,1,1,1,1,1,-1,1,1,0,1
8079395,1,1,1,1,1,-1,1,1,0,1
8079394,1,1,1,1,1,-1,1,1,0,1
8079390,1,1,1,1,1,-1,1,1,0,1
8079389,1,1,1,1,1,-1,1,1,0,1
8076773,1,1,1,1,1,-1,-1,1,1,1
8076434,-1,0,1,1,1,-1,-1,-1,1,1
8076433,-1,0,1,1,1,-1,-1,-1,1,1
8076156,1,0,1,1,1,-1,-1,0,0,1
8076155,1,0,1,1,1,-1,-1,0,0,1
8073117,-1,0,1,1,1,-1,-1,-1,-1,1
8071564,-1,0,1,1,1,-1,-1,-1,-1,1
8070196,-1,1,1,1,1,-1,-1,-1,-1,1
8055396,1,1,1,1,1,-1,-1,1,-1,1
8044568,-1,0,1,1,1,-1,0,-1,0,1
8039491,-1,1,1,1,1,-1,-1,-1,1,1
8038859,1,1,1,1,1,-1,1,-1,1,1
8038770,1,1,1,1,1,-1,1,1,-1,1
8037646,-1,1,1,1,1,-1,-1,-1,1,1
8035748,-1,0,1,1,1,-1,-1,-1,1,1
8033643,-1,1,1,1,1,-1,-1,-1,1,1
8032636,-1,1,1,1,1,-1,-1,-1,1,1
8031690,-1,1,1,1,1,-1,1,-1,-1,1
8031413,-1,0,1,1,1,-1,-1,-1,-1,1
8031350,-1,0,1,1,1,-1,1,0,1,1
8031349,-1,0,1,1,1,-1,-1,-1,-1,1
8019435,1,0,1,1,1,-1,0,1,0,1
8019434,-1,0,1,1,1,-1,0,1,0,1
8019344,1,0,1,1,1,-1,-1,-1,-1,1
8019162,-1,1,1,1,1,-1,-1,-1,1,1
8013435,1,1,1,1,1,1,1,1,1,1
8013434,1,1,1,1,1,1,1,1,1,1
8013433,1,0,1,1,1,-1,-1,-1,-1,1
8013432,1,0,1,1,1,-1,-1,-1,-1,1
8005354,1,1,1,1,1,-1,-1,-1,1,1
8004894,1,1,1,1,1,-1,1,1,1,1
8004836,-1,0,1,1,1,-1,-1,-1,1,1
8002918,1,1,1,1,1,-1,1,1,-1,1
7999505,1,0,1,1,1,-1,-1,-1,1,1
7998721,1,1,1,1,1,-1,1,1,1,1
7995738,1,1,1,1,1,1,1,1,-1,1
7988689,1,0,1,1,1,-1,-1,-1,1,1
7984826,1,1,1,1,1,1,1,1,0,1
7984404,1,1,1,1,1,1,1,1,0,1
7984057,1,1,1,1,1,1,1,1,1,1
7983883,1,0,1,1,1,-1,-1,-1,0,1
7983865,1,0,1,1,1,-1,-1,-1,0,1
7982462,1,1,1,1,1,-1,-1,0,0,1
7979693,-1,0,1,1,1,-1,-1,-1,0,1
7977465,1,1,1,1,1,-1,1,1,0,1
7977299,1,0,1,1,1,-1,-1,1,0,1
7977225,-1,0,1,1,1,-1,-1,-1,1,1
7976534,-1,1,1,1,1,-1,1,-1,0,1
7976292,1,0,1,1,1,-1,1,1,1,1
7975498,-1,1,1,1,1,-1,-1,1,0,1
7974196,1,1,1,1,1,1,1,1,1,1
7973169,-1,0,1,1,1,-1,-1,0,0,1
7972738,1,0,1,1,1,-1,-1,-1,-1,1
7970482,-1,0,1,1,1,-1,-1,-1,1,1
7968112,-1,1,1,1,1,-1,-1,-1,-1,1
7968016,-1,1,1,1,1,-1,-1,-1,-1,1
7966887,-1,1,1,1,1,-1,-1,-1,-1,1
7966865,-1,1,1,1,1,-1,-1,-1,-1,1
7965922,1,1,1,1,1,-1,1,0,1,1
7964602,1,0,1,1,1,-1,-1,-1,1,1
7963910,1,0,1,1,1,-1,1,-1,0,1
7962564,-1,0,1,1,1,-1,-1,-1,1,1
7962285,1,1,1,1,1,1,1,1,1,1
7960339,1,1,1,1,1,-1,1,1,0,1
7955746,1,0,1,1,1,-1,-1,-1,1,1
7955473,1,1,1,1,1,-1,1,1,1,1
7950645,-1,0,1,1,1,-1,-1,-1,1,1
7950639,-1,0,1,1,1,-1,-1,-1,1,1
7950458,-1,1,1,1,1,-1,-1,-1,1,1
7949847,1,1,1,1,1,-1,1,1,1,1
7949454,1,0,1,1,1,-1,-1,-1,1,1
7949139,-1,0,1,1,1,-1,-1,-1,0,1
7945357,1,1,1,1,1,-1,1,1,1,1
7943820,-1,1,1,1,1,-1,-1,-1,1,1
7938952,1,1,1,1,1,-1,1,1,1,1
7937481,-1,1,1,1,1,-1,-1,-1,1,1
7925643,-1,0,1,1,1,-1,-1,-1,0,1
7923490,-1,1,1,1,1,-1,-1,-1,1,1
7922812,-1,0,1,1,1,-1,-1,-1,-1,1
7919144,1,0,1,1,1,-1,-1,0,0,1
7913127,-1,1,1,1,1,-1,-1,-1,1,1
7913123,-1,1,1,1,1,-1,-1,-1,1,1
7907249,1,0,1,1,1,-1,1,1,0,1
7906786,-1,1,1,1,1,-1,-1,-1,1,1
7906771,-1,0,1,1,1,-1,-1,-1,1,1
7906199,-1,1,1,1,1,-1,1,-1,-1,1
7904901,-1,0,1,1,1,-1,-1,-1,1,1
7904871,-1,1,1,1,1,-1,-1,-1,1,1
7891660,1,1,1,1,1,-1,-1,-1,1,1
7888387,1,1,1,1,1,-1,-1,-1,1,1
7888217,-1,1,1,1,1,-1,-1,-1,1,1
7887200,1,1,1,1,1,-1,1,1,0,1
7866688,-1,0,1,1,1,-1,-1,-1,-1,1
7866450,-1,0,1,1,1,-1,-1,-1,1,1
7863950,1,0,1,1,1,-1,-1,-1,1,1
7861493,1,0,1,1,1,-1,-1,-1,1,1
7850542,1,0,1,1,1,-1,-1,-1,0,1
7844584,1,1,1,1,1,-1,1,1,-1,1
7836985,-1,1,1,1,1,-1,-1,-1,1,1
7836979,-1,0,1,1,1,-1,-1,-1,1,1
7831682,-1,0,1,1,1,-1,-1,-1,1,1
7829390,-1,1,1,1,1,-1,-1,-1,1,1
7829055,1,1,1,1,1,-1,1,-1,1,1
7822061,-1,0,1,1,1,-1,1,-1,0,1
7820779,-1,1,1,1,1,-1,-1,-1,1,1
7820758,-1,1,1,1,1,-1,-1,-1,1,1
7820756,-1,1,1,1,1,-1,-1,-1,1,1
7820208,-1,1,1,1,1,-1,1,1,-1,1
7820207,-1,1,1,1,1,-1,1,1,-1,1
7819917,-1,0,1,1,1,-1,-1,-1,0,1
7816221,-1,0,1,1,1,-1,-1,-1,-1,1
7815439,1,0,1,1,1,-1,-1,-1,1,1
7813517,1,1,1,1,1,-1,1,1,1,1
7812726,1,1,1,1,1,-1,1,1,1,1
7812690,-1,1,1,1,1,-1,1,-1,-1,1
7812413,1,1,1,1,1,-1,1,1,-1,1
7812377,1,1,1,1,1,-1,1,1,1,1
7812278,-1,0,1,1,1,-1,-1,-1,1,1
7812251,1,0,1,1,1,-1,-1,-1,1,1
7812129,-1,1,1,1,1,-1,-1,-1,1,1
7811080,-1,1,1,1,1,-1,-1,-1,1,1
7809557,-1,1,1,1,1,-1,-1,-1,-1,1
7808892,-1,1,1,1,1,-1,-1,-1,0,1
7808870,1,0,1,1,1,-1,-1,-1,0,1
7808643,-1,1,1,1,1,-1,1,0,-1,1
7805473,1,0,1,1,1,-1,0,1,0,1
7801815,1,0,1,1,1,-1,1,1,1,1
7800211,-1,1,1,1,1,-1,-1,-1,1,1
7799797,1,1,1,1,1,-1,1,1,1,1
7794743,-1,1,1,1,1,-1,-1,-1,1,1
7793112,-1,0,1,1,1,-1,-1,-1,0,1
7790451,-1,1,1,1,1,-1,-1,-1,-1,1
7789703,-1,1,1,1,1,-1,-1,-1,-1,1
7789269,1,1,1,1,1,-1,1,1,0,1
7787311,-1,1,1,1,1,-1,-1,-1,1,1
7787306,-1,1,1,1,1,-1,-1,-1,1,1
7776682,-1,1,1,1,1,-1,-1,-1,1,1
7776671,-1,1,1,1,1,-1,-1,-1,1,1
7776669,-1,1,1,1,1,-1,-1,-1,1,1
7766326,1,1,1,1,1,-1,1,1,0,1
7762564,1,0,1,1,1,-1,1,-1,1,1
7762563,-1,0,1,1,1,-1,1,-1,1,1
7759258,-1,1,1,1,1,-1,-1,-1,-1,1
7756709,1,1,1,1,1,-1,1,1,0,1
7750501,1,1,1,1,1,-1,-1,1,0,1
7750419,-1,1,1,1,1,-1,-1,-1,1,1
7750270,-1,1,1,1,1,-1,-1,-1,1,1
7746712,-1,1,1,1,1,-1,-1,-1,1,1
7746709,-1,1,1,1,1,-1,-1,-1,1,1
7745372,-1,1,1,1,1,-1,1,-1,1,1
8246729,-1,0,1,1,1,-1,-1,0,0,1
8241136,-1,0,1,1,1,-1,-1,-1,0,1
8239000,-1,0,1,1,1,-1,-1,-1,1,1
8236235,1,0,1,1,1,-1,-1,-1,1,1
8236181,-1,0,1,1,1,-1,-1,-1,1,1
8229529,1,1,1,1,1,1,1,1,1,1
8227822,-1,1,1,1,1,-1,1,-1,-1,1
8226841,1,1,1,1,1,-1,1,-1,-1,1
8226742,1,1,1,1,1,-1,1,1,0,1
8226671,-1,1,1,1,1,-1,-1,-1,-1,1
8226543,1,1,1,1,1,-1,1,1,0,1
8226338,1,1,1,1,1,1,-1,1,1,1
8226337,1,1,1,1,1,1,-1,1,1,1
8225083,1,1,1,1,1,-1,1,1,1,1
8225082,1,1,1,1,1,-1,1,1,1,1
8224545,-1,1,1,1,1,-1,1,0,1,1
8221338,-1,0,1,1,1,-1,-1,-1,1,1
8220780,-1,0,1,1,1,-1,-1,-1,1,1
8220686,1,0,1,1,1,-1,-1,-1,1,1
8220391,-1,1,1,1,1,-1,-1,0,0,1
8220112,-1,1,1,1,1,-1,-1,-1,-1,1
8220073,-1,0,1,1,1,-1,-1,-1,1,1
8219923,-1,1,1,1,1,-1,1,-1,-1,1
8218802,1,0,1,1,1,-1,0,-1,1,1
8218694,-1,1,1,1,1,-1,1,0,-1,1
8218656,1,1,1,1,1,-1,1,1,0,1
8210845,1,0,1,1,1,-1,1,-1,1,1
8210844,1,0,1,1,1,-1,1,-1,1,1
8202280,1,0,1,1,1,-1,-1,0,1,1
8193253,1,1,1,1,1,-1,-1,-1,1,1
8193132,1,1,1,1,1,-1,-1,1,-1,1
8183182,-1,0,1,1,1,-1,-1,-1,0,1
8183181,-1,0,1,1,1,-1,-1,-1,0,1
8183180,-1,0,1,1,1,-1,-1,-1,0,1
8181738,-1,0,1,1,1,-1,1,0,1,1
8178135,1,1,1,1,1,-1,1,1,1,1
8176105,1,0,1,1,1,-1,-1,-1,0,1
8172043,1,1,1,1,1,-1,1,0,1,1
8172024,1,1,1,1,1,-1,1,0,1,1
8172018,1,1,1,1,1,-1,1,0,1,1
8172017,1,1,1,1,1,-1,1,0,1,1
8169364,-1,1,1,1,1,-1,1,-1,-1,1
8167606,1,0,1,1,1,-1,-1,-1,1,1
8167605,1,0,1,1,1,-1,-1,-1,1,1
